label,source,word_count,is_duplicate,has_suspicious_pattern,suspicious_matches,has_placeholder_metadata,placeholder_matches,looks_truncated,text,split,review_notes
0,persuade_corpus,298,0,0,,0,,0,"I think policy two would be a better choice for students because if you allow the usage of cell phones then some kids might take advantage of it. If students were allowed to have cell phones during school they would be distracted and would not focus on their schoolwork.

Even though the plan is to allow cell phones during school but not during classes, students will be unruly and take advantage of the opportunity by using their cell phones during class while the teacher is not looking.

If you do not allow cell phones in school and you enforce it then there might not be any problems with the usage of cell phones and students would be able to focus on their school work. That is why I think policy number two would be a better choice for schools.

If the students get the experience of having cell phones in the classrooms then they might not take advantage of it. But you can not be sure of that. Some students can act spoiled and use ell phones for wrong purposes.

Some students could communicate with each other doing bad things. For example some would use it o make a bomb threat, or send something inappropriate to another student. Some kids might also use their cell phones for not only bomb threats but also regular threats that might cause harm to another student. And you nor the deputy of the school would know about it. Unless they start to act suspicious.

It is just like the book if you give a mouse a cookie, they will either take advantage of it or they will use i for wrong purposes, or they might even want more or something else. Cell phones can lead to more fights and possibly more failures.",train,
0,persuade_corpus,432,0,0,,0,,0,"Imagine you could tell anyones emotions just from a computer. Thanks to Prof's new innovation you can! It can recognize emotions from a 3-d model of your face. I think it is a great idea for teachers to use on students in classrooms. I think it's a great idea because it can work on real faces or paintings, it can tell between fake and real smiles, and it can help students get better grades.

I think it is a great idea to use this new technology in classrooms because it can work on real faces and paintings. This shows that the technology used is acurrate. If the technology can be used on students or paintings to tell their exact emotions it must be very accurate. It can calculate the emotions by using the 44 major muscles on your face. Then, it can calculate the movement of those facial muscles.

I think it is a great idea to use this technology in the classrooms because it can tell between a real and fake smile. This could help the teachers to understand what the students enjoy so they stay ingaged in class. If a student is fake smiling at a teacher that means they don't like what they are talking about or don't understand. They could also tell if students are talking to other students during class. Then teachers could stop them from talking and all the students around them would be able to listen to the teacher rather then be distracted by the students.

A reason you may not want this technology in your classroom is because it can't detect nonverbal communication. Many students now a days use social media to connect with others. Some students even connect during class. This technology can not detect any emotion from it. Which could be a problem because for many people social media gives you many emotions.

The final reason I think it is a great idea to use this technology in the classroom is that it can help students get better grades. Teachers will be able to know if students are angry, sad, confused, bored or afriad. Students may have things on their mind and it may keep them from focusing in class. It can help teachers to calm students down or to understand why we were not able to focus during class. Teachers could also recognize when students are confused or bored. Then they would be able to modify their lesson to help students have a better understanding. I believe this technology could help many schools around the world and improve the next generation.",train,
0,persuade_corpus,532,0,0,,0,,0,"During my life i have watched meny presidental elections on my telivision. To me the Electoral College on papper should work, Should being the key word. As I read the paragraphes on both why the Electoral College work and does not work I have decides the side with not haveing the Electoral College.

Historical evidence and evidence from this paragraph piont to not haveing a Electoral College. One reason for this was when Al Gore lost the presedency but won the populure vote nation wide as stated in Source 2. Anouther piont is that if the people have so munch power over who is voted to be presedent then how do we have a presedent that the people did not want the president but the person is still elected, its an outrage! One example of how the Electoral College chould be a distaster waiting to happen is that rthe votes are tied which may seem not likey at forstn glance but say if the votes are tied the presedency is thrown into the House of Representatives which lets face it, in the end the desision will not be approved by the people and the people will then barly have a say on who gets to be presedent or not. Another thing is the Electoral College can also be vary bisest towrdes one party or the other. This is evident because if a certine party got more electors than another party which whould led to a canedat from one party have more support then another.

Source 3 talks about how sure thats its posssable for their to be a tie in the Electoral College but its unlikey supports what im trying the say in my earlyer Paragraph, that even though a tie is unlikey it is still possible to happen the chance is still their. This paragraph also says the everyone is a president but if that is the case then why dose the poeple that ""we"" vote for the eclectoral College help vote for the presedent insted vote for the other canadate is an atrosidy on its own. The winner-take-all system is one that only afects the swing states because if thoughs states have already voted then the staes the already votes whould be for not because the numbers for who gets voted whould be already in favor of one state or another. The fact the larger states have a bigger say in who gets voted on is not fair. the is becuase if all the big states vote for someone and about 1/4 of the smaller states vote on one end of the scale and the other states vote towrdes the other end of the scale then the ballence whould be off and one side would overpower the other side by fact of shear numbers of votes compared to the other side.

After reading over my responce and the evidence that I have profided form the paragraph hear I have with great pride that i have argued my point across to you that the Electoral College in papper is good but in reality is only a crumbleing castle waiting to fall into the tiny bites and pieces that it should be.                    ",train,
0,persuade_corpus,575,0,0,,0,,0,"Cars have been around for over hundred years. They caused some good and bad things. People use cars daily to go places. Now days people have not been using their cars that much. Some advantages, from some texts, of limiting car usage is there will be less car emissions, and less traffic.

To begin with there will be less car emissions. Ever since the first car rolled off the assembly line they have been polluting the air. As seen here ""[Last] week Paris had 147 micrograms of particulate matter (PM) per cubic meter"" (Duffer). From all the cars and trucks that Paris has, they have the most emissions in their air. Another example will be ""Diesels make up 67 percent of vehicles in France"" (Duffer). From experance working on cars the diesel engine give off the most pollution out of all the vehicles on the roads today. Since the air in France was getting to bad they had to ""Monday motorists with even-numbered license plates were ordered to leave their cars at hme or suffer a 22-euro fine ($31)"" (Duffer). The smog got so bad in the air that France had to take a good amount of drivers off the roads to reduce their emissions so the smog will be reduced. As a result from parking those drivers ""Almost 4,000 drivers were fined"" (Duffer). Today, cars are assories and people need their cars to go to work and cannot blame those people for doing what they had to do. One last example is ""If the pattern persists-and many sociologists believe it will-it will have beneficial implications for carbon emissions and the environment"" (Rosenthal). Since people are using cars less the pollution in the air will decrease. The emissions had gotten to bad and its hurting our Earth.

Lastly is there will be less traffic on the streets. Lately people have not been getting their drivers license.""A study last year found that driving by young people decreased 23 percent between 2001 and 2009"" (Rosenthal). The newer generation does not have the disire to drive and to work on cars like the generation before them. Another example is ""As a result, 70 percent of Vauban's families do not own cars, and 57 percent were sold"" (Rosenthal). 70 percent is a high number of people and that is a lot of people that are not on the roads. Since those people are in Germany this is what happen in France ""Congestion was down 60 percent in the capital of France"" (Duffer). That is a huge decrease in traffic there will be no problems getting anywhere on time. Another key example is ""People park their cars in large garages at the edge of the development, where a car-owner buys a space, for $40,000, along with a home"" (Rosenthal). Since people do not have the money to pay for a parking spot they have to get rid of their cars and that will definatly clear up the roads. One last example is ""Vauban's streets are completey 'car-free'- except the main drag to down town"" (Rosenthal). Vauban's street are compleatly empty now hows that for no traffic.

In closing, cars have been around for a while now. They caused some problems and no problems. People use cars to go places daily. Now days people have not been using their cars that much. Some advantages, from some texts, of limiting car usage is there will be less car emissions, and less traffic.    ",train,
0,persuade_corpus,521,0,0,,0,,0,"Driverless cars could be great for people in the future, but it will definetly take a while. Having a driverless car has positive and negative aspects, but do you want to take the risk

Owning a driverless car could be extremly helpful. Driverless cars will still require a driver who is paying attention to the road at all times. These cars could helpful, of course you would still have to pay attention to the road but you could relax more and not be as stressed out as you would when you are driving. There are negatives to owning a driverless car such as you, a driver or passanger, may not be safe. Technology can always have a fault, what if one of these cars drove you into the other lane causing you to hit a car or you run off into a ditch. What happens when to cars hit eachother, who is at fault. The driver is at fault of course, the drivers need to be in control of the cars. I don't think that the driverless car is the greatest idea because of all the accidents that could occur because maybe the driver falls asleep and the car makes a mistake, what do you do then. I think we should just keep our cars the way they are, I would feel more safe on the road with the car's control in my hands.

When I saw the title of this story I thought driverless cars would be amazing but as I continued to read through it, I noticed how bad these cars could be for all of the people. These cars could mess up and get you killed or hurt because you aren't paying attention and you aren't being in full control. I feel like more underage kids would think it would be okay to driver these cars because they don't take as much effort and aren't as difficult to learn about. I also think that some parents would let them too because they think it would be easier, but they are wrong. Driving one of these cars is just as dangerous as driving any other car in the world. It could be dangerous if you make it dangerous.

In my opinion they should not invest in producing driverless cars, what they should do is invest in making cars run off of things like water, air, or from solar energy. That would be much more effective for earth, it would stop global warming becasue it is reducing all of the fumes that are released into the air. These cars will make people more lazy than they already are. We want to help everyone live, not just make the rich people in the world lazy. I understand that these cars take a lot of technology and they could help some people get places easier but technology could have faults, they could have messed up the coordinates for a place and it take you off into the middle of no where. This is just how I see the whole driverless car situation and I think we should put a stop to it.       ",train,
0,persuade_corpus,461,0,0,,0,,0,"Driverless cars are a work in progress and would be very useful in the near future. With driverless cars, we wouldn't need to drive our old gas ones. They will be able to take you wherever you want and you wouldnt have to dd pretty much anything. They would replace most human abilities with their sesnors and automatic driving. With these type of cars in developmetn, they will surely change the world.

With the sensing ability, the car would be able to sence objects around it, which it will be able to stop when there is something in the way. This is good because you won't have to do this yourself anymore. According to the passage, there will be GPS and a radar sensor; you might not have to at where you are going periodically. Since the car drives itself, there would probably be a small chance of getting lost compared to when you do have to drive yourself. For most of the time all you would have to do is sit back and relax while the car does all the work, until there is a situation where the car can't move because it can't do everything by itself.

There will come times where the car would not be able to move. This may happen when there is an accident and the car can't get around it; or when there are a lot of opsticals around like work zones. You would still need to be alert for when car alerts you to take over. This may be a reason why people might want to get a driverless car, but all you have to do is drive around the opstical or park which isn't a big deal. After you do that you wouldn't have to drive anymore. There could still be accidents when you are driving or not paying attention when you have to take over the wheel.

Having a driverless car may decrease accidents over all but they still could happen. When you are not paying attention to the car when it alerts you or driving recklessly when you do have to drive would result in an accident. In the passage it states that the car seat will vibrate to get your attention. All you would have to do is pay attention. Driverless cars are better than gas cars because there would be less accidents due to the self driving and motion/radar detection.

Driverless cars would be a more better choice than the gas cars. They might cost more but you would be saving money because you wouldn't have to get gas constanly. They can take you wherever you want with you doing the driving. There would be less accidents. These are the reasons why the driverless car would be better.",train,
0,persuade_corpus,166,0,0,,0,,0,"Dear Principal, I think kids should do community service because it can really help the community and make it a lot safer for kids to play in and not have parents worrying about anything terrible happening to there kids. Also you can help younger kids to have a better education by going to there schools and teaching them how to make good decisions in life. Another reason is it will keep the kids out of trouble if they do community service and have them doing something productive. Lastly doing community service can help you get into a very good collage and then you can get a good job when your done with collage. Then you could be so good at that you can get a job at it and help out struggling community's all over the united states. Principal that is why i think kids should do some community service in any way to help kids the elderly or the community that you are living in.",train,
0,persuade_corpus,954,0,0,,0,,0,"Have you ever wondered what it's like to attend school without actually leaving your house? It seems that nowadays, some schools offer distance learning as an option for students to attend classes from home by way of online or video conferencing. This may either be a temporary or permanent way of learning, depending on the case of the school and student. Although many people may view this distance learning opportunity as a good thing, I see it as negative to the learning experience. I do not think students would benefit from being able to attend classes from home because the bond between teachers and students would be lost, cheating would become far more easy for students to accomplish, and students may be too easily distracted in a more familiar and comfortable environment.

In school, teachers are able to test the knowledge of students by giving them assignments and checking them, however, with online classes it is impossible for a teacher to know and understand if a student is learning. There also seems to be a bond that is broken between students and teachers, as teachers can help with more than just schoolwork. Not only do students lose the opportunity to address questions in person but they also lose someone they can talk to if they need help in their lives. Although at times it may not seem like the bond between teachers and students is one that can be important in a students life, certain teachers may be people who students are able to look up to and are inspired by to continue putting effort into their work now, as well as in the future. Without actually ever seeing your teacher, a student may forget why they are doing the work they do, as they may prefer to begin doing something else that they believe will benefit them more, for example, focusing more on their chores at home rather than their schoolwork. It seems that a certain part of effort in school comes from the student wanting to make a teacher proud and with introducing online classes, not only is the bond between teachers and students broken, students do not have a reason for submitting hard work to a teacher they have never met in person.

Another reason why I believe students are not benefiting from online classes at home is because cheating becomes a lot easier for students to achieve. For example, in school a teacher will often collect students' phones and place dividers between them before tests and quizzes in order to limit cheating. If a test is online, a teacher will often check a student's online web history to make sure they did not open other tabs during the time of the exam. If a student is learning from home, what is stopping them from opening another tab online and finding every single answer to a test or quiz? When there is no limit to how a student can use the internet from their home, they could use it to cheat by doing many things like looking up answers as well as sharing answers with friends in the same class; furthermore, students learn less from home as when students cheat on exams, it shows that they did not necessarily learn anything beforehand and they do not learn anything while taking the test as all of the answers can simply be looked up.

Also, you cannot expect that students will care to remember the answers to the questions they happened to search.

As for the schools that do partake in online classes from home, I am sure that the students are still able to benefit in some way. Students may prefer to learn in an environment that is more comfortable and accessible to them and also learn in an environment where they do not have to live in constant fear of being wrong or bullied. Students may also be happier in the comfort of their own home, as it seems that many students who must wake up with the purpose of going to school are not motivated or prepared to learn, possibly due to the environment of certain schools. However, there still remains the case that students will become distracted too easily and will begin to focus on other things besides school. Students learning from home could also have a hard time not entertaining themselves by playing video games, watching movies, or even inviting friends over. Students may feel happier and safer in their homes, although the amount of distractions that are offered will cause a student's focus to eventually stretch away from school and the student will become less and less knowledgeable.

In conclusion, it seems that with the introduction of online classes in schools, there happens to be another way of learning that is offered. However, I do not see this way of learning as beneficial as it causes students to put less effort into their work and education. Students will not only have a hard time finding motivation to work, but will also learn less in general. Overall, this lack of effort can be exemplified by the fact that a student does not receive any motivation to learn or advice from a teacher, it is easier for students to cheat in ways such as looking up answers or sharing answers as no internet regulations are placed on them like they would be on an exam during school, and students are easily distracted at home, whether it is through their television or games. I do believe that one day, all schools may offer online classes, however, by then I hope there is a way to further motivate students, as well as more regulations placed on their online home learning experience.                   ",train,
0,persuade_corpus,238,0,0,,0,,0,"Phones & Driving

Smart phones have not been around for a very long time , but they have hugely impacted today's society. People can literally use their phones for anything which is not good , because it has become an addiction for many people. They are using them at the wrong times and of them is while driving. People are so focused on their phones that they risk their safety and others safety everyday. 1 reason that it's bad is because you can't pay attention to the road which can cause accidents and driving with 1 hand is not easy. This a very big hazzard that can be stopped , but people would rather be on their phones.

The National Safety Council report that cell phone use while drivng leads to 1.6 million crashes each year. Nearly 390,000 injuries are caused from texting while driving. This is not good. Too many people are being hurt and some are even killed from these fatal car crashes. The regulations must be changed because this is making the roads unsafe. People should not have to worry about if their life is in danger or not because someone is in on their phone.

In conclusion Phones and Driving isn't safe and it should not be permitted.

The Risk is very high and too many people are being hurt by the situation. We should try to fix this problem as soon as possible.   ",train,
0,train_essays,430,0,0,,0,,0,"There has been a fuss about the Elector College. Many people get confused about how it works and if they're satisfied with the whole process. Show we ""abolish"" the Elector College? Should we keep it? Honestly we should keep it. We the peope have more then enough control on who is chosen for the president of the United States Of America. We don't really vote for the president but our vote impacts the decision.

Many citizens of the United States Of America think their vote doesn matter, it does. Why? Well, first the government is runned by the people. Its very rare to not get the president that has the most popular votes, the last time when the president wasn't chosen was in 1888. It's less likely for the president with the most votes to lose the election. For example, Obama received 61.7 percent of the elector votes compared to only 51.3 percent of the popular votes cast for him and rodney. Plus, almost all states award elector votes on a winnertakeitall basis.

Perhaps, there was no system. Would it be simpler? Yes it would but we have to also be fair, there is 538 electors and a majority of 270 elector votes is required to elect the president. When you are voting for the president ypu want to win,you are actually voting for your canidate's elector. How does the system work? First it's the process that has the selection of the electors , the meeting of the electors where they vote for the president and vice president , and last but not least the counting of electoral votes by congress. Obviously it is kind of confusing because it would be much simpler if the winner would be the one with the most popular votes.

Did you know that the Elector College avoids the problem of elections? They do due to how much pressure the candidte can go through. It can easily complicate the presidential process. For instance, Nixon in 1968 and Clinton in 1992 both had only a 43 percent plurality of the popular votes, while winning a majority in the Elector College 301 and 370 elector votes exactly. When avoiding the elections and campaigns , there a better chance of clear winner.

So there you have it,three main reason's why we should keep the Elector College. We have why the process is important and why we have it. How the process work's because it was confusing to many people , so it's defined and hopefully you'll like to stay and support the Elector College. Your vote does matter.",train,
0,persuade_corpus,356,0,0,,0,,0,"with all the new advancements in technology driverless cars have become more and more of a possibility. as these advancements are made more and more people think that its a good idea to have driverless cars. people think they are so innovative and amazing, but what they dont understand is, technology doesnt always work correctly.

Driverless cars seem so funand like the next big thing, which they might be, but people could get caught up in the fancyness of them and no tknow all they should about them. the main thing is, technology, while handy, doesnt always work. and if you put all your trust into it, who know what you mightbe missing. most people will see driverless cars as an excuse to not really pay attention to driving. when in fact, like the article said, a driverless car is not completely driverless. you cant just put all your trust into the car thinking nothing can go wrong and it can deal with anything the roads throw at you.

If you put all your trust into a machine, it may backfire. people dont understand that while on the road, no matter the kind of care you have, you always need to be paying attention to what is happening infront of you. and if you crash who will be blamed, you or the manufacturer of the car? was the problem that you werent paying attention, or that they built the car wrong. in the grand scheme of things, driverless cars seem like such a good idea, but with this generation people rely way too much on technology. we rely on our smart phones to remember everything for us and remind us of everything. if we depend so much on technology people wont understand that even if you dont have to do everything while driving in the future, you still need to stay alert. if you are in the road with a basically metal box weighing over 1,000 pounds you need to be alert and focused on whats happening at all times. and if we introduce driverless cars into this world, people wont stay focused on the road.",train,
0,persuade_corpus,402,0,0,,0,,0,"The new Facial Action Coding System cannot be very accurate due to humans being able to hide emotions quite easily. As it says in the beginning statement, ""improves accuracy in perceiving the emotions of others."" Thus meaning this software is not one-hundred perect reliable. Human beings can hide emotions without even trying. It is impossible to tell what someone is actually feeling.

In many movies actors act amd perform in different emotions everyday. Think about how an actor can use deception to trick the watcher into thinking they are upset and angry in the movie. Behind thr scenes the actor could be hystrically laughing but we dont see that, we only see the acting part. Therefor it is impossible for human beings to be able to detect someones true emotions, not even an advanced computer application can do so.

In paragraph 2 a statement catches the eye by saying, ""Hold on! Can we actually calculate emotionslike math homework?"" First off the human body is not a calculation, it is a living creature that has feelings and emotions. You dont just calculate the emotions to find them out. To find emotions you get emotionally attatched to someome or get close to them by talking to thrm amd they will vent to you and find out what is going on, either if thry are happy or sad.

In the writing it talks about Mona Lisa,and how she was feeling during that moment. Many may say you can do this and find out how she was feeling, but others will say it is impossible to find her emotions. Those others would also say to find her true emotions you would have to ask her, in which you can no longer do because she and the artist are deceased. No one will trully know how she felt durung this time, unless she states her feelings somewhere.

In paragraph 6 it states that,""Imagine a computer that knows when youre happy or sad."" It later on states thag only looking into the webcam it could detect your emotions. Not only could it really not detect your emotions, it would make people feel unsafe because they are constantly being watched looking for a face to read. The Facial Action Coding System cannot read someones true emotions. The program may predict amd see what the individual is feeling, but it is trully impossible to tell what someone is actually feeling.",train,
0,persuade_corpus,247,0,0,,0,,0,I think they should keep the Electoral college because what's the need of changing it if it was the same way back in the day. I could be wrong but i also think many things shouldn't change like trying something different whether it's new or not. many things shouldn't change just because it feels right or it may help with your problems because 9 times out of 10 it may go all wrong when you try it but all worked out in your head perfectly. The electoral college consists of the electors where they vote for president and vice president and the counting of the electoral votes by congress. the electoral college consists of 538 electors but a majority of 270 electoral votes is required to elect the president. And in my own personal opinion i think there's absoulutely nothing wrong with the electoral college i think it gives good advice and helps motivates you. the winner take all method of awarding electoral votes induces the candidates  to focus their campaign efforts on the toss-up states are more likely to pay close attention to the campaign. I sometimes think many people are aganist electoral college because the way it seperates the votes and only half will be required to go to the election and be seen. And others may have their opinions on this but it's ok to have your own opinion also different opinions don't hurt nobody it's just that different people believe in different things.    ,train,
0,persuade_corpus,541,0,0,,0,,0,"Thousands of people died because of texting and driving. Every day one out of ten people are killed by distracted drivers and around 1000 people are injured in some way in crashes by these irresponsible distracted drivers. One of the most dangerous activities that many people do is texting while driving. It is extremely dangerous because people who do this are putting more attention in texting and they take their eyes off the road while they are driving which increases the chance that the driver can lose control of the vehicle and could cause a crash, or even worse, could kill other people. When a person is texting she or he is thinking about other things besides concentrating on driving. This is very dangerous, because it could make the driver lose control of the car and slow her or his brain's reaction time in case of a potential accident.

One of the dangers of texting and driving at the same time is the attention it takes away from the road. A driver who is focused on looking at their phone is not paying enough attention to other cars or what is happening around them. Something as simple as an animal running out in front of their car can cause serious damage to the vehicle and cause the driver to swerve and potentially hit another car. Texting while driving is the act of composing, sending, or reading text messages, email, or making other similar use of the internet on a mobile device while operating. Just by looking on your phone you can easily get yourself killed or kill someone without paying attention.

For this reason, it is very important that we find some ideas to break off this bad habit of texting while driving. I think that one of the easiest and best ways to break this habit is simply to turn off your phone. In this case the driver wouldn't be distracted by the ringing of the phone and it wouldn't make the driver to text while driving. Another way to break this habit is to download some of the new applications that can disable cell phones while people are driving. Also, there are other applications that automatically send a text to whoever is texting the driver to tell that person that she or he is driving, and that the text will be answered later. There are a great variety of applications to choose I think that we can use these to help us with the problem of texting while we are driving so that you as the driver will not get hurt.

Something as important as your own life is more important than your own cell phone. People all over the world need to realize how much danger they are putting other people in when they pick up that phone. It is not just other people you are putting in danger, but also yourself. If for one second you paid more attention to the road then you probably wouldn't be in a situation where you're severely injured or possible killing someone. There should be a law for your phone being out while you are driving because this problem will possibly never stop and will continue harming innocents around the world.                    ",train,
0,train_essays,760,0,0,,0,,0,"I believe that my state senator should remove the electoral colleges. To change the election by popular vote for the president of the United States. For the fact that voters vote not for the president but for a slate of electors. Who can always defy the will of the people. It should also be removed because its simply unfair to the voters. There votes may or may not be counted or may vote for the wrong person or opposite party. Also the problem comes up that the candidates do no go to there state thus never seeing them.

To began with I believe we should remove the Electoral Colleges. For the reason that voter are not voting but for a slate of electors. Who then elect the president, for example ""if you lived in Texas, for instance, and wanted to vote for John Kerry. You'd vote for a slate of 34 Democratic electors pledged to Kerry.""qoute form source 2 Those 34 Democratic electors pledged to Kerry may not win the statewide election. The voters also are not always able to control who there electors vote for. ""Legislatures are technically responsible for picking electors, and that those electors could always defy the will of the people."" qoute form source 2. So there a chance they may change there mind and the president they wished to win may not win because the legislatures do not have to vote in there favor. In some case seventeen states didn't even see the candidates at all. Some states including Rhode Island and South Carolina, ""and voters in 25 of the largest media markets didn't get to see a single campaign ad."" Also another reason why we should remove the Electoral Colleges is for the reason that voters may become confuse and vote for the wrong person.

furthermore we should remove the Electors Colleges, because its unfair to the voters. For example the winner takes all system in each state. Candidates don't spend times in the states they know they have no chance winning. ""It can be argued that the Electoral college method of selecting the president may turn off potential voters for a candidate who has no hope of carrying their state."" qoute from source 3. But then what happens to the people in that wants to vote for them but can't because there votes go toward a slate of electors that votes for the other party. They focus on the swing states mostly. For Instance a Presidential race that happen were the electoral votes caused a certain party to win was. In 2000 U.S. presidential race, Al Hore received more in dividual votes than George W. Bush nationwide, but Bush won the election, receiving 271 electoral votes to Gore's 266. The electoral votes need to be removed because it causes problems in elections which makes any side able to win even though they don't have more individual votes. Another example is ""Obama received 61.7 percent of the electoral vote compared to only 51.3 percent of the popular votes cast on him."" qoute from sorce 3. Study shows that 60% of voters would prefer a direct election rather then what they have now.

On the other hand having the electoral votes may not be such a bad thing. The Electoral College avoids the problem of elections in which no candidate receives a majority of the votes cast. The Electoral College also restore some of the weight in the political balance that large states. If you elect a good representive that you believe, and trust that will vote to your liking. Someone that would not turn his back on the will of the people then it would not be that bad. The process they go throught maybe difficult and hard to understand. So it could be a good thing they take the hard work off our backs and do it for us to save us the time and hardwork. The Electoral Colleges requires a presidential candidate to have transregional appeal rather then a single region appeal.

To conclude I believe that my state senator should remove the electoral colleges. To change the election by popular vote for the president of the United States. For the fact that voters vote not for the president but for a slate of electors. Who can always defy the will of the people. It should also be removed because its simply unfair to the voters. There votes may or may not be counted or may vote for the wrong person or opposite party. The Electoral College is unfair, outdated, and irrational.",train,
0,persuade_corpus,407,0,0,,0,,0,"Phones and driving

Phones and driving is where you text, call, or use your phone in any way. It's very dangerous and I think people should not be able to do it to keep them safe and the other people around them safe as well. Many things can happen when being distracted from driving such as a little crash as a bump to a car or can be as serious as hitting someone or injuring yourself it can also lead to your or even someone else death.

In most cases people from the age 18-33 admitted to using the phone while driving about 59% of them. They say the reason they do this is because they feel as if they are safe and wont crash, but some of them have admitted that they have been involved in an accident.

Some people feel as if sending a simple text won't do any harm so it's fine to respond or if someone is calling they should pick it up rather than let it ring.

Using your phone while driving is a very dangerous thing to do because it can cause a lot of damage and can make some people pay lots of money. Some people don't realize how bad it is to do these things because the people who do it are the ones who have been involved in an accident.

There are many different consequences some can be $20-$500 but if you kill or harm others than if can be jail or prison time all the way up to life in prison one thing that can happen is you can kill yourself doing this or kill a kid who could grow up to be the president or the person to find the cure for cancer or just a very important person. Using you phone might not get you killed but it can get others killed.

In conclusion using your phone for any reason isn't worth it because not only are you in danger but others as well. If I were you I wouldn't use your phone because even if you don't get caught that means you'll do it again and the next time you do than that could be the time you get hurt or killed. What I think new could do to keep this from happening is putting cameras around the roads to see who uses their phone and write them a ticket and or fine them.   ",train,
0,persuade_corpus,799,0,0,,0,,0,"I believe that summer projects should be student-designed.

Students would rather not do any work at all during their summer break. I understand how one can see a teacher-designed project as better because teachers give work that will help kids learn, but summer is the time for kids to relax, hang out with friends and family, and simply enjoy being stress free for a couple of months.

So, if kids have to do summer projects it might as well be something they enjoy.

If kids get to base their project as a student designed project, then it will give them a change in school work, they will appreciate the work more, they may even look forward to the work over the school year, the kids will learn from it and spend more time on the work.

Not only all of this, but the kids will start out the year will a happy outlook when discussing the project.

Since most schools require students to continue learning over the summer, it should be something the students put time and effort into, and enjoy doing for once.

Students spend all year doing teacher-designed work, so when it comes to doing more school work over the summer break, doing something a little different may be beneficial for the students.

Kids will get a change on the way school work is instructed on how to do.

They will be more interested in the work because it is something they will be able to create and plan themselves, whereas their teachers did not have any part in the planning aspect of it.

Students will also learn to appreciate the work more since it is something they came up with.

They want the project to look good since no one else is doing the exact same project.

Given a chance to come with their own work gives them a chance to express their ideas in a way that they believe should be shared.

Students may even look forward to this project over the school year prior to the summer when it is assigned.

Of course most students would rather not have work at all, but if they know they have work such as a summer reading assignment with a huge packet given for summer work, they will dread that aspect of summer. However, if students are given the idea that they can design their own project they will be excited for it, and start putting some serious thought into it.

Students given the opportunity to create their own project is at least one positive aspect of them having to do work of their summer break.

Kids want to keep busy over the summer.

They want to go and enjoy the sun and warm weather.

If students have a teacher-designed project I know for a fact most kids would procrastinate and put it off till the very last minute because it is something I would do, however, if a student can design their own project they will make more time for it since it is their own creation.

Not only will they put more time into it, but they will put more effort into it.

They want a project idea that they came up with to look good, and they want it to look like they put a lot of work into it.

Students will also even learn from it.

Normally with teacher-designed projects kids just want to get the work done and never think about it again, but if the students themselves create it and actually put more effort into it, they will learn from it.

They learn from their projects by creating something that appeals to them and it is what helps them to understand whatever they are suppose to base the project on.

Students will also have a happier outlook when starting the school year because they are turning in something they came up with.

They also get to discuss something they created which means they will be more knowledgeable about what they are talking about.

Whereas with a teacher-designed project a student will dread the beginning of the school year knowing the first week or two is going to be about the boring summer project.

If given a student-designed project, kids will make time and build in their project as apart of their summer break.

It wont be dreaded or even get worked on at the last week of summer.

Overall if students are required to do work over the summer to assure that they continue learning, then the work should be student-designed.

Projects that are student designed has many potential benefits for the students since it is a way for them to express there interest on certain topics, and a way for them to learn in a way that benefits them specifically.  ",train,
